id,created_at,text,source
663408459036155905,2015-11-08 17:31:16,Did you know ? https://t.co/HsnG1ONM2s,Twitter Web Client
663370707158573057,2015-11-08 15:01:16,@Alhazen_malik according to brother @Khalidi4sham_ it is true,Twitter Web Client
663370328668815360,2015-11-08 14:59:45,RT @Victory_Front1: Rafidi and nusayri are actuelly what a shia and a aliawite is loool why do you take that as a insult https://t.co/yWcur…,Twitter Web Client
663370281793265664,2015-11-08 14:59:34,"RT @abuchair1: Bro from Jund Aqsa's media team reporting that new #Morek  Battles Video about to come up very soon...

#Syria",Twitter Web Client
663205104229683200,2015-11-08 04:03:13,some facts about salahadin al ayyubi rahimullah https://t.co/AcqEFzZb6o,Twitter Web Client
663200375894315008,2015-11-08 03:44:25,Their are more Muslims who made hijrah to sham from Non Muslim countries then their are from Muslim countries with hundreds of millions??,Twitter Web Client
663199337514704897,2015-11-08 03:40:18,If Sheikh Abu Mus ab az zarqawi (rahimullah) was alive today would he be with IS or JN Baghdadi or Joulani?,Twitter Web Client
663199241016356864,2015-11-08 03:39:55,RT @VictorySeries1: If Sheikh Abu Mus ab az zarqawi (rahimullah) was alive today would he be with IS or JN  Baghdadi or Joulani?,Twitter Web Client
663194969272918016,2015-11-08 03:22:56,@PalmyraPioneer @JulianRoepcke @RamiSafadi93 where is the video?,Twitter Web Client
663151844542279680,2015-11-08 00:31:35,RT @abdulaziztarefe: غياب كثيرٍ من العلماء عن إصلاح دنيا الناس وحياتهم، أرض تنبت عليها الأفكار المادية كالعلمانية والليبرالية لأنه إذا غاب …,Twitter for Android
663100385599627265,2015-11-07 21:07:06,RT @FRANCE24: Former Israeli president Yitzhak Navon dead at 94 https://t.co/gR6kkstHwh https://t.co/5SBBkseOpP,Twitter for Android
663099843141885952,2015-11-07 21:04:57,RT @KhizarBelim: Always keep yourself in check to see that your words or actions do not hurt anyone. https://t.co/oaxvgXcmnU,Twitter for Android
663077153743970308,2015-11-07 19:34:47,@Mutafailun_ @saleelalmajd1 what country was be a.spy from akhi,Twitter for Android
663077078791790592,2015-11-07 19:34:29,"RT @Mutafailun_: Well it wasn't a secret.. This guy was a mukhabarati from day one. ISIS took him. IraqWitness, take the mic?  https://t.co…",Twitter for Android
663076389621469184,2015-11-07 19:31:45,"RT @Mutafailun_: Last year, Abu Zubayr changed the history with his sacrifice..

Sh al-Joulani promised his blood won't go to waste! https:…",Twitter for Android
663076321132748800,2015-11-07 19:31:28,"RT @Mutafailun_: If they ask you about Jabhat al-Nusra..

..tell them don't worry, since they are busy in Damascus! https://t.co/I2VOXzHRzB",Twitter for Android
663075837810499585,2015-11-07 19:29:33,"RT @The_Muwahhid: ""Muslims cry over Andalusia which is nothing when compared to India!""
- Sheikh Muhammad Musa al-Shareef
https://t.co/nl5B…",Twitter for Android
662719887626776576,2015-11-06 19:55:08,@SecKermani https://t.co/bpYlM5uZZS … PRESENTING THE FALE DAWN PART 3 OFFICIAL TRAILER,Twitter Web Client
662719715635105793,2015-11-06 19:54:27,@ZakyMallah https://t.co/bpYlM5uZZS … PRESENTING THE FALE DAWN PART 3 OFFICIAL TRAILER,Twitter Web Client
662718764182470656,2015-11-06 19:50:40,https://t.co/rxeRdDetyx PRESENTING THE FALE DAWN PART 3 OFFICIAL TRAILER,Twitter Web Client
662690509333389312,2015-11-06 17:58:24,@ZakyMallah ok bro we did a trailer HD pro False Dawn part 3 you gotta see it its a special surprise lol,Twitter Web Client
662690374067036161,2015-11-06 17:57:52,@A24525 bro we do curse yazid he was a pig,Twitter Web Client
662452795124097024,2015-11-06 02:13:48,RT @RevolutionSyria: “#ISIS fighters” bombed today by #Russia in #Aleppo countryside. #Syria http://t.co/P1sjymBpM1,Twitter for Android
662452601955491841,2015-11-06 02:13:02,RT @i_magpie: We couldn't impose no-fly zone to protect Assad's victims but managed to bring over 50 countries to bomb #Syria https://t.co/…,Twitter for Android
662452483021791232,2015-11-06 02:12:34,"RT @HadiAlabdallah: Russian air strikes in the Homs suburb of Talbiseh kills 17 civilians, including 5 women and 8 children, and injures sc…",Twitter for Android
662452067626274816,2015-11-06 02:10:55,"RT @PashtunCat: REPORT: At Least 120,000 Displaced In #Syria Since #Russia Strikes Began",Twitter for Android
662451975636783104,2015-11-06 02:10:33,"RT @khalidkhan787: Biggest ever arrest  by Israeli forces this year,  5 yr old held 
https://t.co/iIGTcvw6aG",Twitter for Android
662451641489203200,2015-11-06 02:09:13,"RT @wasim_dr: Everyone is desperately awaiting Imam Mahdi, whilst the local imam is desperately awaiting us at the time of Fajr.
#صلاة_الفج…",Twitter for Android
662442819672539136,2015-11-06 01:34:10,@The_Muwahhid He was fighting with the kurdish pigs https://t.co/SURN6sGXbW if he was caught here in Turkey hed be arrested and imprisoned,Twitter Web Client
662442672024657920,2015-11-06 01:33:35,@The_Muwahhid Its ironic how that WHITE kafir was about to give a speech at a prestigious university for apparently about fighting ISIS,Twitter Web Client
662438061452709888,2015-11-06 01:15:16,Violence as anti-capitalist march hits London https://t.co/GbHKpF4SZt,Twitter Web Client
662437624536276993,2015-11-06 01:13:31,"RT @abuchair1: Alhamdulillah today #Morek,#Atshan,&amp; other good news

May Allah swt aid the bros over His enemies &amp; unite our ranks in what …",Twitter Web Client
662437548233515008,2015-11-06 01:13:13,"Alhamdulillah today #Morek,#Atshan,&amp; other good news

May Allah swt aid the bros over His enemies &amp; unite our ranks in what pleases Him",Twitter Web Client
662380359213039617,2015-11-05 21:25:58,@ZakyMallah The @VictorySeries1 ELITE media team,Twitter Web Client
662380305517576192,2015-11-05 21:25:45,@ZakyMallah Salamu alaykum akhi we are releasing a Trailer soon of the False Dawn part 3 going to annihilate ISIS must watcfh akhi epic,Twitter Web Client
662373853293858816,2015-11-05 21:00:07,@ZakyMallah Salamu alaykum bro have you done any lectures/videos on khawarij and the killing of Abu khaled as suri rahimullah by ISIS?,Twitter Web Client
662365056584282112,2015-11-05 20:25:10,@WilayahTw you baqiya fan boy go die in your rage,Twitter Web Client
662364976452096004,2015-11-05 20:24:51,@WilayahTw @aljabeer07 @Victory_Front1 https://t.co/bAeSvmcEku na am this has made me a shia lol,Twitter Web Client
662363919403589632,2015-11-05 20:20:39,"@WilayahTw @aljabeer07 @Victory_Front1 And the shia betrayed hussein ra as those 12 000 ""soldiers"" in kufah watched him die",Twitter Web Client
662363819377885185,2015-11-05 20:20:15,@WilayahTw His son was responsible indirectly for the killing of the Grandson of rasulullah saw,Twitter Web Client
662363727195480064,2015-11-05 20:19:53,@WilayahTw lol but you was an ex baqiya fan boy It is true his son was a kilab give me one good thing that his son did for this ummah?,Twitter Web Client
662353986977165313,2015-11-05 19:41:11,Jaysh-ul-Adl (Sunni Jihadi group in Iran) destroyed vehicle of Irani security forces leaving 2 dead 2 &amp; 2 injured.,Twitter Web Client
662351802197766144,2015-11-05 19:32:30,"@DMIS_1U Salamu alaykum ikwhan https://t.co/1OLepuveDv after seeing no response from al fajr media 
The False Dawn part 3 snippet",Twitter Web Client
662350883468894208,2015-11-05 19:28:51,@Victory_Front1 Abdullah ibn zubar radiyallahu an Abdullah ibn Abbas radiyallahu an etc were more deserving of the khilafah,Twitter Web Client
662350761452552192,2015-11-05 19:28:22,@Victory_Front1 His son wallahi adheem was worse than a pig,Twitter Web Client
662350684323520512,2015-11-05 19:28:03,@Victory_Front1 I didnt say he was always a tyrant or greedy rather after the year 56 hijri he made the biggest mistake in HISTORY,Twitter Web Client
662349403240448000,2015-11-05 19:22:58,@Victory_Front1 And certainly his son may Allah curse him and burn him in hellfire for eternity,Twitter Web Client
662349318372900864,2015-11-05 19:22:38,@Victory_Front1 Im not denying that he certainly was however after the year 56 hijri Allah knows best what he became in his deathbed,Twitter Web Client
662292095407923200,2015-11-05 15:35:14,NEW BE READY FALSE DAWN PART 3 OUT SOON,Twitter Web Client
662280478804844544,2015-11-05 14:49:05,@AbuHafasJN Akhi no body swore at him wallahi every scholar says he committed bid ah after the year 56 hijri,Twitter Web Client
662267960241872896,2015-11-05 13:59:20,@AbuHafasJN no body's swearing at a sahabi,Twitter for Android
662264311197339648,2015-11-05 13:44:50,@AbuHafasJN akhi every scholar of ahlus sunnah say he committed bid ah after the year 56 hijri,Twitter for Android
662261761375150081,2015-11-05 13:34:42,@Victory_Front1 and this is the consensus of the scholars,Twitter for Android
662261704391290880,2015-11-05 13:34:29,@Victory_Front1 yes after the year 56 hijri this is what mu a wiyah became,Twitter for Android
662261573612920832,2015-11-05 13:33:58,@Victory_Front1 akhi in the later tweets I already elaborated this matter,Twitter for Android
662261502100037632,2015-11-05 13:33:40,@Victory_Front1,Twitter for Android
662089828306173956,2015-11-05 02:11:30,https://t.co/R7jsjslWB8 OUT NOW THE FALSE DAWN PART 3 SNIPPET,Twitter Web Client
662085968401408000,2015-11-05 01:56:10,"Today the number one apostates and madkhalee murji a use the excuse that ""Mu awiyah appointes his son"" therefore ""Saudi monarchy"" Is ""sharia",Twitter for Android
662084992529469440,2015-11-05 01:52:17,Only point I wanted to highlight was the fact that mu awiyah after the year 56 hijri committed bid ah which is NOT from Islam,Twitter for Android
662084759087144960,2015-11-05 01:51:22,"And n'am I accept my mistake la kin there,has to be fairness I solely intended to curse Yazid NOT mu awiyah radiyallahu an",Twitter for Android
662084612311654400,2015-11-05 01:50:47,Ayyuhal ikhwa wallahi adheem it breaks my heart to see mujahideen in sham especially jn mujahideen upset with us wallahi ikhwa I love u,Twitter for Android
662084290214305792,2015-11-05 01:49:30,False dawn part 3 snippet of trailer out soon in 20 mins,Twitter for Android
662072995511410688,2015-11-05 01:04:37,RT @Victory_Front1: After all these months of hype about who AlShabbabs loyelties lie wid and all the big talk frim fangirls they finally g…,Twitter Web Client
662072750773768192,2015-11-05 01:03:39,@Victory_Front1 Allahumma barik akhi may Allah bless you and your daughter ameen ya rab,Twitter Web Client
662072688626806784,2015-11-05 01:03:24,RT @Victory_Front1: So i tried to kiss my little 2 month old and he just vomitted in my mouth -_-,Twitter Web Client
662006749055066112,2015-11-04 20:41:23,"30K Twitter followers, 15K Instagram followers 500 Facebook friends, 2 at your funeral and alone in your grave.",Twitter Web Client
662006156987101186,2015-11-04 20:39:01,"Jund Al Aqsa led the attack to recapture Morek, and All praise belongs to Allah.",Twitter Web Client
662006039622098945,2015-11-04 20:38:33,It took SAA regime more than half a year to capture Morek. Wa Al-Hamdulilah Jaish Al-Fateh captured it 2 hours ago.,Twitter Web Client
662004078592049152,2015-11-04 20:30:46,"The Mujahideen are storming Morek, unconfirmed reports that they entered, keep them in your Dua.",Twitter Web Client
662004038439931904,2015-11-04 20:30:36,@NewEraJihadi22 LOL he is an uneducated fool anybody can get an islamic studies lol,Twitter Web Client
661975114351845376,2015-11-04 18:35:40,"""Your women are our women. If you want to kill my mother, you will kill them too,"" a dark-eyed teenage boy said outside one of the trucks",Twitter Web Client
661974605192630276,2015-11-04 18:33:39,"Caged najas alawite bitches 
Jaysh al Islam  https://t.co/SzXmTO3Qvo",Twitter Web Client
661972774542536704,2015-11-04 18:26:22,"Unllike ISIS Al Qaeda is much more focused on building legitimacy for its ideological project in the hearts and minds of Muslims. 

Ahmet VS",Twitter Web Client
661972294676455425,2015-11-04 18:24:28,RT @Reuters: Al Qaeda chief urges militant unity against Russia in Syria https://t.co/ZQvsC0a0PU https://t.co/Ul9GOoIBG8,Twitter Web Client
661972051125788672,2015-11-04 18:23:30,"Addressing jihadists “from every group” around the world, Zawahiri says that the Levant and Egypt are the “two historical gates of Jerusalem",Twitter Web Client
661971725580689412,2015-11-04 18:22:12,"Leader of Al Qaeda 'Terrorist' organization: AQ is fighting to resurrect the caliphate based on the “prophetic method,” which requires shura",Twitter Web Client
661970603222634496,2015-11-04 18:17:45,Al Qaeda leader calls for unity against Russia in new recording  https://t.co/DQvM2he6Ah,Twitter Web Client
661970139181662208,2015-11-04 18:15:54,#Important: Jund Al-Aqsa rejoin Jaysh Al-Fateh coalition again. via Shaykh Abdullah al-Muhaysini official account.  #Sy,Twitter Web Client
661970065127022592,2015-11-04 18:15:36,RT @dread_muslem: No fly zone created by Allah.. it rained only in Hama airport &amp; the jets couldn't fly while the bros advanced.. Allahumma…,Twitter Web Client
661963905997135872,2015-11-04 17:51:08,"The new charter promises that Jaish Al Fateh will liberate all of Syria and implement the Sharia, and so on. It will be released soon.",Twitter Web Client
661963698861404160,2015-11-04 17:50:19,And this is a thorn in the heads of the khawarij isis pigs,Twitter Web Client
661963645287596032,2015-11-04 17:50:06,The Jaish Created a new Charter and All parties accepted it and Jund Al Aqsa accepted it and returned to the Jaish. Praise belongs 2 Allah.,Twitter Web Client
661963605164826628,2015-11-04 17:49:56,"Breaking: ALHAMDILLAH

Jund Al Aqsa is returning to Jaish Al Fateh 

Source:
Sh Muhaisini",Twitter Web Client
661963265761783808,2015-11-04 17:48:35,@Victory_Front1 There are many sources of Ahlus sunnah that say Yazid was a khariji and yazid (may Allah destory him!) was son of mu awiya,Twitter Web Client
661962944041873408,2015-11-04 17:47:19,@Victory_Front1 Wa la kin in terms of a direct Tyrant and a fool that description is for Yazid (may Allah curse him),Twitter Web Client
661962737354973184,2015-11-04 17:46:29,@Victory_Front1 And yes akhi after the YEAR 56 HIJRI he came across as a tyrant forcefully demanding his son takes the khilafah,Twitter Web Client
661962483775766528,2015-11-04 17:45:29,@Victory_Front1 na am I will NOT take that back he made a stupid decision to DEMAND that his son the pig yazid become khalifa this is bid ah,Twitter Web Client
661962233522561024,2015-11-04 17:44:29,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah BTW that fool was an isis fan and na am I already explained this on further twee,Twitter Web Client
661962065284866048,2015-11-04 17:43:49,@Victory_Front1 @VictorySeries1 @Abu_Dahdah No brother you are WRONG,Twitter Web Client
661959538304790528,2015-11-04 17:33:47,"RT @khalidpalanpuri: Stop asking for paradise in sujood by making the lives of others,,a hell..!",Twitter Web Client
661959388492644352,2015-11-04 17:33:11,@Khalidi4sham_ Bayt al Khawarij,Twitter Web Client
661948144943501313,2015-11-04 16:48:30,@FRANCE24 Do you have any idea how many were displaced after US strikes began?,Twitter Web Client
661947330195779584,2015-11-04 16:45:16,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah And ofcourse khawarij fanboys have taken that tweet out of context,Twitter Web Client
661947192941420544,2015-11-04 16:44:43,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah put mu awiya the intention was to say YAZID was a TYRANT AND A FOOL and he was,Twitter Web Client
661947106727485440,2015-11-04 16:44:23,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah akhi I already clarified the fact that the copy and paste of the tweet accidentl,Twitter Web Client
661942333894762497,2015-11-04 16:25:25,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah scholars,Twitter Web Client
661942308011687936,2015-11-04 16:25:19,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah by DEMANDING his SON YAZID be khalifa and this is a consensus among ahlus sunnah,Twitter Web Client
661942196623536128,2015-11-04 16:24:52,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah I was merely saying that after year 56 hirji mu awiya radiyallahu an did bid ah,Twitter Web Client
661942116940128257,2015-11-04 16:24:33,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah ESPECIALLY brother AHMED SHAHEED,Twitter Web Client
661942078474231808,2015-11-04 16:24:24,@Victory_Front1 @VictorySeries1 @Ahmed97Shaheed @Abu_Dahdah Akhi alot of the IKHWA misunderstood me,Twitter Web Client
661935583913230336,2015-11-04 15:58:36,"Did you know? Sheikh Ayman al zawahiri leader of the ""Terrorist group"" Al Qaeda has a masters degree? https://t.co/CcPERFPyvC",Twitter Web Client
661934077155672064,2015-11-04 15:52:36,"A NEW PIC will be uploaded about the LEADER of the TERRORIST GROUP AL QAEDA hafidhahulah - ""Hiding under caves?"" deprived? you shall see",Twitter Web Client
661933268670013440,2015-11-04 15:49:24,"When the mujahideen invade Israel hide under your beds
Yasir Munafiq Qadhi 
Mufi munafiq Monk https://t.co/Ez69wQ5btT",Twitter Web Client
661932489074679808,2015-11-04 15:46:18,@Khalidi4sham_ It could be American mukhabarat or an agent of the murtadeen of Jordan,Twitter Web Client
661932373244780544,2015-11-04 15:45:50,@Khalidi4sham_ :'( you know akhi British intel were responsible for the death of Abu khaled as suri rahimullah,Twitter Web Client
661929937222434816,2015-11-04 15:36:09,Qaeda branch claims responsibility in attacks on two publishers in Bangladesh https://t.co/QyclUxLuTv,Twitter Web Client
661929673845264384,2015-11-04 15:35:06,@Khalidi4sham_ Who killed him akhi ? unknown gunmen or SAA?,Twitter Web Client
661929538679644160,2015-11-04 15:34:34,"Jund Al Aqsa pounding the Shabiha to be able to advance To closer areas near Morek
https://t.co/PDi7TXi433",Twitter Web Client
661929481205104644,2015-11-04 15:34:21,"Breaking: Ansar Al Sharia sources claimed that IS's leader for Shabwah left the group, this after their Hadhrmout leader left days ago.",Twitter Web Client
661929266318282752,2015-11-04 15:33:29,@Victory_Front1 Never akhi,Twitter Web Client
661929103872942080,2015-11-04 15:32:51,"#BREAKING
Mujahideen Shot Downed invaders drone in Mosahi District Of Cpital #Kabul.
More next.... https://t.co/TiWL2kGgfW",Twitter Web Client
661928982087077888,2015-11-04 15:32:22,"RT @ajaltamimi: So much for Islamic State 'dinars': note this new image showing use of Syrian pounds for zakat in Maskanah, Aleppo https://…",Twitter Web Client
661928503609266176,2015-11-04 15:30:27,@Victory_Front1 The intention was to tweet Yazid as a fool and a Tyrant and that Mu awiya radiyallahu after the year 56 hijri did bid ah,Twitter Web Client
661928386747609088,2015-11-04 15:30:00,@Victory_Front1 Anyway akhi forgive me if I was rude to you insha allah I hope any misunderstandings were clarified,Twitter Web Client
661926894657527808,2015-11-04 15:24:04,"@Victory_Front1 LOL Wallahi adheem I do NOT sit with the ""Women Folk"" subhanallah",Twitter Web Client
661925746106085376,2015-11-04 15:19:30,@Ahmed97Shaheed @Abu_Dahdah @Victory_Front1 you are blocked also,Twitter Web Client
661925715697410048,2015-11-04 15:19:23,@Ahmed97Shaheed @Abu_Dahdah @Victory_Front1 good for you,Twitter Web Client
661748589752905728,2015-11-04 03:35:33,"RT @VictorySeries1: BREAKING: (it's official) Al-#Shabab sends a stern warning to IS sympathisers, says it will not allow disunity - offici…",Twitter for Android
661738768676880384,2015-11-04 02:56:31,"FALSE DAWN PART 3 OUT SOON 

THE @VictorySeries1 ELITE MEDIA TEAM
1 ABU NASR
2 MEHMET VS 
3 AHMET VS https://t.co/aHlpcy5HlV",Twitter Web Client
661737649930182656,2015-11-04 02:52:04,RT @EbuFati: @SomQaeda @MaghrebiWW1 That mean anyone who is trying to join Islamic State will be stopped.,Twitter Web Client
661735789437521920,2015-11-04 02:44:41,"NEW TRAILER HD PRO THE VICTORY REVELATIONS ELITE PREMIER

PRESENTS 

THE FALSE DAWN PART 3 https://t.co/81eE08otX3",Twitter Web Client
661734126442123265,2015-11-04 02:38:04,"RT @libre_huma: Ya Allah, whoever is reading this.. ease their burdens, remove their sorrow and grief and grant them the best in this life …",Twitter Web Client
661710375184965632,2015-11-04 01:03:42,#Jabhatalnusra https://t.co/63mL5zXPN2 From voters that #JN should only release future western Hostages in exchange for Sister Afiia sidiqi,Twitter Web Client
661709286536560640,2015-11-04 00:59:22,"AFTER SEEING NO COMEBACK FROM AL FAJR MEDIA
JUST YOU WAIT YA KHAWARIJ

FALSE DAWN PART 3

THE VICTORY SERIES https://t.co/UoXe5Cqv91",Twitter Web Client
661706312393297920,2015-11-04 00:47:33,"@Victory_Front1 Because they just showed ""Mercy"" and released him",Twitter Web Client
661703956914151424,2015-11-04 00:38:11,"UPGRADE Thanks to our beloved brother for his advise @Imarat_1 We NOW HAVE AN ELITE MEDIA TEAM 
AMMETER -----&gt; PRO https://t.co/dgB9lzsEG7",Twitter Web Client
661678432644935681,2015-11-03 22:56:46,RT @PashtunCat: @DidyouknowVS good point!,Twitter Web Client
661677213964701697,2015-11-03 22:51:55,@PashtunCat ISIS cant find the American politicians so they behead the aid workers instead shame,Twitter Web Client
661647738862510080,2015-11-03 20:54:48,RT @ManaraENG: #JabhatAlNusra| Image of the destruction caused by Russian airstrikes on Eastern Ghouta #Damascus   https://t.co/LKHlb5GZgJ,Twitter for Android
661647605613637633,2015-11-03 20:54:16,The knights of Allah the Knights of Ottomans were feared by the east and the WEST https://t.co/g7ioOtfnCQ,Twitter for Android
661646403790348288,2015-11-03 20:49:30,"And if we take idlib all the mujahideen will unite

Subhanallah hoe true were his words https://t.co/MGaigP2ccu",Twitter for Android
661646040148373504,2015-11-03 20:48:03,Sheikh muhaysani - Front lines in Hama https://t.co/8Fy99MVnLt,Twitter for Android
661644297494753283,2015-11-03 20:41:07,@khanasur,Twitter for Android
661644280516186112,2015-11-03 20:41:03,@khanasur lol,Twitter for Android
661643956543995907,2015-11-03 20:39:46,@striv3ray @victorynewshd @VictorySeries1 it was copy and paste by accident the niya was to say yazid was a fool.and tyrant and he was,Twitter for Android
661643804651442177,2015-11-03 20:39:10,@striv3ray @victorynewshd @VictorySeries1 LOL you fool.everybody on.my page knows the truth,Twitter for Android
661643696174194688,2015-11-03 20:38:44,@striv3ray @victorynewshd @VictorySeries1,Twitter for Android
661607115870572544,2015-11-03 18:13:23,"RT @Akparti_krkkale: #Akparti_krkkale TAKİBİ BAŞLADI
🔊BU
🔊TİWİTİ👈
🔊GÖRENLER
🔊RT🌟FV
🔊YAPIP
🔊BİRBİRİNİ TAKİP EDİYOR
=&gt;@bayramaygun2👈TAKİP htt…",Twitter for Android
661606633278173184,2015-11-03 18:11:28,"RT @abuchair1: Our 2 Jazrawi Assault team BMP drivers, getting warmed up for an upcoming battle in Khaleej style!

#Syria
#Hama https://t.c…",Twitter for Android
661606398430748673,2015-11-03 18:10:32,RT @FRANCE24: UK parliament report warns Cameron over Syria strikes https://t.co/DHYRc6NaXR https://t.co/piYimH2SKk,Twitter for Android
661605709952479232,2015-11-03 18:07:47,"RT @MohamadAlarefe: يا حبة فؤادي:
لا تجعل صفحتك موضعاً للإشاعات..
احذر من قيل وقال،
بئـس مطيـة الـرجـل زعمـوا ..
وكفـى بالمـرء إثمـآ أن يحـ…",Twitter for Android
661605364639641600,2015-11-03 18:06:25,RT @HamasInfoEn: Opinion | Israeli colonisation is at the root of the violence https://t.co/zs3CXWonpy https://t.co/LUszWMY9jW,Twitter for Android
661605144442851328,2015-11-03 18:05:33,@moscow_ghost and why was he in Turkey,Twitter for Android
661605111865729025,2015-11-03 18:05:25,@moscow_ghost who killed him?,Twitter for Android
661604987777196032,2015-11-03 18:04:55,RT @moscow_ghost: #CaucasusEmirate operative Abdulvahid Edelgiriev assassinated in #Turkey high profile funeral in #Istanbul https://t.co/w…,Twitter for Android
661603951209553920,2015-11-03 18:00:48,"RT @Jihad_AlShami: أبو الفاروق اسم لا يمكن أن ينساه من قاتل معه، فدائي من إقدامه يسمونه الشهيد الحي
واليوم نودعه
نسأل الله أن يتقبله https:…",Twitter for Android
661603897736306689,2015-11-03 18:00:35,"RT @abuchair1: Some bros were tryin to down this thing, thght of filming it

Ohk nothing gr8 tbh, except that I filmd it myself = p https:/…",Twitter for Android
661601269908377600,2015-11-03 17:50:09,RT @PalmyraPioneer: #ISIS controls the checkpoints of the Syrian Regime army near Al-Tifoor military airport #Palmyra #Homs #Syria https://…,Twitter for Android
661599532170485760,2015-11-03 17:43:15,Allahuakbar more sufi mushrikeen detained  https://t.co/8g9ZTwpwJa,Twitter for Android
661576894584913920,2015-11-03 16:13:17,@khanasur you fool.sheikh abu basir tartousi openly praised sheikh joulani,Twitter for Android
661522821592563712,2015-11-03 12:38:25,@Khalidi4sham_ you know nothing about Turkey,Twitter for Android
661521987454509056,2015-11-03 12:35:06,"RT @lion_faisal: Whoever abandons Salah(Prayer) is worse than a thief,fornicator,alchol drinker &amp; a cannabis consumer (combined)
Ibn Taymiy…",Twitter for Android
661403485527810048,2015-11-03 04:44:13,@Sayyad_10 @Khalidi4sham_ @Ittizan003 you're the one confused you stupid fool SAA are murtad lol,Twitter for Android
661403233085165568,2015-11-03 04:43:13,"Soon there will.be good news regarding #Hama offensive. ;) patience,..... A second city about to fall following with province",Twitter for Android
661402474008477696,2015-11-03 04:40:12,"RT @PalmyraPioneer: #Footage
More #Putin &amp; #Assad air strikes on residential areas in Al-Lataminah, #Hama prov.
https://t.co/vNBlCJq9pW htt…",Twitter for Android
661401584719540224,2015-11-03 04:36:40,May Allah curse and hasten the death of every single yahoidi madkhalee scholar and may Allah double the punishment of all madkhalee scholars,Twitter for Android
661401230271496192,2015-11-03 04:35:16,@Khalidi4sham_ @ALseaasei may Allah reward you for your efforts Ameen,Twitter for Android
661401078752288768,2015-11-03 04:34:40,@Khalidi4sham_ @ALseaasei inshallah may Allah bless you akhi,Twitter for Android
661400909776338944,2015-11-03 04:33:59,"3- Talat zahran - kafir murtadh 
4- saeed (shaythaan) raslan - Kafir - murtadh 
5 The dead najas filthy kafir Ahmad an najmy la'natullah",Twitter for Android
661400503599939585,2015-11-03 04:32:22,"The so called scholars we warn against dead and alive are 
1 Rabi ibn madkhalee - murtad 
Muhammad ibn hadeed madkhalee - murtad",Twitter for Android
661399812215054336,2015-11-03 04:29:38,"8 Sheikh munajjad 
9 Sheikh Abdul Aziz at tarafee",Twitter for Android
661399708246654976,2015-11-03 04:29:13,"3 Sheikh Khalid rasheed 
4 Sheikh nasr Ibn fahad 
5 Sheikh bishr ibn bishr 
6 sheikh Suleman ulwan 
7 sheikh abu basir tartousi",Twitter for Android
661399330969034752,2015-11-03 04:27:43,"The main scholars today (still alive) the victory series take from are as follows
1 Sheikh muhammad Hassan 
2 Sheikh muhammad al arifi",Twitter for Android
661398323174219777,2015-11-03 04:23:43,@Khalidi4sham_ @ALseaasei translation,Twitter for Android
661398304648003584,2015-11-03 04:23:38,@Khalidi4sham_ @ALseaasei does he speak.om.Arabic?,Twitter for Android
661397891609677824,2015-11-03 04:22:00,@onthatpath3 @KMQA10 Shoe proof that I made unjustified takfir,Twitter for Android
661382452447940608,2015-11-03 03:20:39,@arabthomness Fuck off mate these are alawiten bitches lol where was your outcry when Sunni women are being raped in prisons?,Twitter Web Client
661382297703358464,2015-11-03 03:20:02,"RT @iyad_elbaghdadi: Video shows Jaysh al Islam putting Alawite captives in cages among Douma civilians, to deter Assad airstrikes: https:/…",Twitter Web Client
661382164559306752,2015-11-03 03:19:30,LOL filthy alawite bitches  https://t.co/zDjOq415kP,Twitter Web Client
661382079289155584,2015-11-03 03:19:10,The ISIS pigs are chained on their necks and carried like pigs and then beautifully mercifully executed  https://t.co/wqlsmbKrH8,Twitter Web Client
661381829489008645,2015-11-03 03:18:10,RT @LiberateFilistn: @Zinvor only way to stop bashars indiscriminate air strikes,Twitter Web Client
661381805145268225,2015-11-03 03:18:04,@Zinvor LOL fuck off mate these bitches are the wives and daughters and sisters of murderers rapists and criminals,Twitter Web Client
661381647619768324,2015-11-03 03:17:27,@nayeulmystar @um___almujahden And the fat pig baghdadi has executed his own fighters for refusing to fight Jaysh al Islam,Twitter Web Client
661381509354491904,2015-11-03 03:16:54,@nayeulmystar LOL you bastard they were purely khawarij ISIS pigs,Twitter Web Client
661377068492570624,2015-11-03 02:59:15,@PalmyraPioneer @hrw @ICRC Send this to ISIS watch them do damage to these pilots lol #jordanionkafirpilot burned alive,Twitter Web Client
661376402562883584,2015-11-03 02:56:36,@KMQA10 @Khalidi4sham_ You fool stay out of this its none of your business,Twitter Web Client
661375521742307329,2015-11-03 02:53:06,@KMQA10 @Khalidi4sham_ stay out of this convo its none of your business,Twitter Web Client
