id,created_at,text
577240125521920001,2015-03-15 22:49:05,Today when you enjoy your Duniya &amp; you don't give two rats about the ummah that's being slaughtered know that tomorrow is your turn!
577193369803296768,2015-03-15 19:43:17,"Yazidi Girls Gang Raped by Kurdish Peshmerga https://t.co/DIXbAYinYj 

Why isnt this making the news? Filthy peshmerga &amp; they accuse the #IS"
577185630247108608,2015-03-15 19:12:32,Typical kuffar problem! What's new! http://t.co/NdDdEAfrez
577167521247334401,2015-03-15 18:00:34,"O Prophet, fight against the disbelievers &amp; the hypocrites &amp; be harsh upon them. &amp; their refuge is Hell, &amp; wretched is the destination 9:73!"
577162038486700032,2015-03-15 17:38:47,"Next time I get suspended I am coming back with the slogan ""I am back Obama""

😂😂😂😂😂😂😂😂😂😂😂😂"
577154956945403905,2015-03-15 17:10:39,Either speak haqq and condemn taghut or remind silent! No need to bark non-sense!
577151813314572288,2015-03-15 16:58:09,Subhanallah I can't believe a Muslim wishing harm for the caliph &amp; Adnani ! Jan fanboys need to fix up! http://t.co/BNXgFvviVk
577141399826624512,2015-03-15 16:16:47,"“@mpballard91: @ShariahIsJust @AbuHaleema07 An eye for an eye makes the whole world blind.”

The only blind world is the Muslim world!"
577131385351221248,2015-03-15 15:36:59,@1Pr0tocolOf_1Kh lol @ to make my acc look normal! 😂😂😂😂😂
577087031207157760,2015-03-15 12:40:44,"Say to those who disbelieve, ""You will be overcome and gathered together to Hell, and wretched is the resting place.""
[3:12]"
576948610811691008,2015-03-15 03:30:42,"O you who believe fear Allah as he should be feared, and die not except as a Muslims! [3:102]"
576948179364679681,2015-03-15 03:28:59,"And say: ""Truth has (now) arrived, and Falsehood perished: for Falsehood is (by its nature) bound to perish"" (Quran 17:81)."
576947841601527808,2015-03-15 03:27:39,You abandon the tawheed flag and you raise nationalistic flags and you wonder why the ummah is in the status it's today #StickToTawheed
576943910909579264,2015-03-15 03:12:02,Everybody must read the fiqh of marriage before getting married to help with successful marriage &amp; to know each other's rights!
576917895915134976,2015-03-15 01:28:39,"Allah said ""say: "" bring the proof if you are truthful."""
576897280139210752,2015-03-15 00:06:44,"“@_1Pr0tocolOfKh1: 103 civilians killed by anti-IS coalition, including US aid worker http://t.co/ic6LTAre8B""

Anti-Islam coalition*"
576874623125557248,2015-03-14 22:36:42,“@NO_2_SHIA: #Peshmerga in training. http://t.co/6fnbFr9aLV” LOL 😂😂😂 dead 😂😂😂😂
